Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
114.47437191009521	10	20.133573836957805	11.742464331897882	85.37468475103378	9.873160386574455	160000
225.95221257209778	20	22.85049974913476	8.585962235645919	83.72832510992885	14.45256551168859	320000
338.0266969203949	30	23.79772409953177	10.674525700528426	86.57539390772581	12.440116290934384	480000
448.7684803009033	40	21.072096797433915	6.4329861950972855	43.7204605191946	10.242672756081447	640000
559.8313808441162	50	23.531169575628592	6.908120856514545	56.27901493012905	14.547948099672794	800000
670.4847853183746	60	23.537455706462495	9.511629327046917	83.62878677994013	14.952306784223765	960000
781.2327678203583	70	23.425746028576977	5.984393424965551	43.384230103343725	14.875415833084844	1120000
891.6614997386932	80	24.11581748517114	8.024001925347093	54.45562679320574	12.712776638800278	1280000
1002.7469441890717	90	24.202592099605827	5.701233970650177	46.40167520940304	14.943289700895548	1440000
1112.8258051872253	100	30.900169553123416	15.46059901643885	94.95211074501276	15.019882361870259	1600000
1223.527945280075	110	30.279128169605976	11.168376944982118	79.65587411820889	15.801566899055615	1760000
1333.8227162361145	120	33.14817096936982	12.396339546718934	91.64743170142174	20.032361386343837	1920000
1441.779617547989	130	59.24385084328475	26.81471403232047	114.25814072834328	22.65106200426817	2080000
1547.7228379249573	140	83.30189920175587	31.18446319144673	162.94524614117108	33.66783562442288	2240000
1653.0923266410828	150	106.28771673108452	45.01136330644964	204.92816679913085	23.13766434788704	2400000
1758.4433541297913	160	100.00432355133468	46.760027736562435	206.50885774986818	22.976134806871414	2560000
1863.6734511852264	170	153.36541836309013	57.54374558731978	267.84603692614473	23.141631050035357	2720000
1967.5443007946014	180	155.88315735023818	51.64169998167482	256.3050012248568	32.55303258821368	2880000
2073.0684094429016	190	136.4191226718982	59.98854491947368	210.31373585632537	18.627494424581528	3040000
2176.551090478897	200	149.55659940929618	52.068064983482735	235.92879403661937	25.21687470562756	3200000
2280.7040677070618	210	158.50262127957888	48.38229397322285	261.84441932523623	22.781139661557972	3360000
2384.6475582122803	220	151.90837595041725	56.90564335132545	243.74928757967427	14.889060995308682	3520000
2488.765242576599	230	153.59545873527182	63.09873997451788	266.8106632141862	22.5018215830205	3680000
2592.1503863334656	240	157.57646376539023	51.97450610504145	261.94637120096013	17.589009638875723	3840000
2695.8888211250305	250	153.14374016345596	61.96143896021754	266.7980281920172	15.384370451327413	4000000
2798.378854751587	260	166.8323613520444	56.99420588379897	252.53358432510868	22.702179642394185	4160000
2900.99515581131	270	158.03867029248968	64.44329724853448	255.18388187000528	17.862431924324483	4320000
3004.1111030578613	280	171.98667812838218	57.735646685383806	264.4219274530187	15.530452117323875	4480000
3107.732241630554	290	161.40960018370765	63.921362216265344	252.08543513109908	16.103659227490425	4640000
3210.827050447464	300	173.9310157912632	60.45732400552608	254.8945768433623	16.120441569015384	4800000
3313.9097571372986	310	160.90497750135373	62.179958406160424	245.5386732753832	14.43793042935431	4960000
3417.5537424087524	320	173.35403369401814	64.80779851340687	291.43445104779676	33.67478739283979	5120000
3521.0633130073547	330	163.22526167003087	55.279947362379296	321.1186267756857	13.410516927018762	5280000
3623.564001560211	340	150.71649584154483	55.936574841762514	235.82312239520252	21.924731159117073	5440000
3727.074207544327	350	186.45309139412362	45.185843009650775	279.4518310567364	32.606418535346165	5600000
3829.723299264908	360	169.79087780870964	61.77456261476213	280.9690379363019	14.815680546686053	5760000
3932.6685037612915	370	172.77709343168536	61.93810988791604	293.33349064178765	15.35560893919319	5920000
4036.012723684311	380	202.01727118205395	56.2162087541087	337.49147326219827	37.48968249140307	6080000
4138.300865888596	390	194.249567479837	54.94298507806942	309.2039668960497	22.31031677662395	6240000
4240.809204339981	400	195.7330820532434	54.3517040290059	327.0272076446563	34.77619116380811	6400000
4343.673463821411	410	200.52103962581373	47.27847270837183	301.69290102412924	33.38847587443888	6560000
4446.37077832222	420	197.48144827528506	44.93671386684466	280.7401518453844	25.210492803249508	6720000
4548.849343776703	430	204.17480687142816	51.387747758138474	309.37078567163553	22.2430718280375	6880000
4652.358651161194	440	196.9914306776866	60.33133517836231	293.7804513119627	16.3675341848284	7040000
4755.422402620316	450	202.82053040518892	46.05703788429846	326.1179601131007	33.534314937889576	7200000
4857.675831079483	460	192.4592994892993	55.52531651454166	288.4959504698636	33.36686240322888	7360000
4960.003316402435	470	194.3061226854747	58.95772551824775	307.43880339339375	23.888089431915432	7520000
