Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
122.93678522109985	10	30.487503162020584	10.103800424486021	85.8982764929533	22.02055616839789	160000
243.7665297985077	20	39.594491325205894	8.758789977566078	67.61026541516185	26.098907323554158	320000
364.6599724292755	30	47.039139721260874	10.58853277373039	70.84818366542459	16.24199739843607	480000
485.42792773246765	40	50.144409373013765	15.696402901865687	88.63193230703473	27.304020137526095	640000
606.1330010890961	50	55.97520423748996	18.190088469020495	114.00240487139672	26.583561399020255	800000
726.2361805438995	60	88.55292911053402	37.906831836704356	124.78293938189745	27.143065813579597	960000
847.4724133014679	70	81.0462511475291	38.49627552568249	126.71851372532547	28.474013844970614	1120000
967.7654407024384	80	73.95120637826622	46.2874459905037	141.07155857700855	15.162314979825169	1280000
1088.7713792324066	90	76.0065041518712	39.294900554709464	127.84741570008919	24.02900857105851	1440000
1208.232765197754	100	79.85218375841272	44.535594342405425	142.82722979132086	24.143441129359417	1600000
1329.2972090244293	110	91.31290558279608	43.31753158535204	146.65427708812058	4.675108656636439	1760000
1449.6801221370697	120	96.81981773222796	46.7946771678535	148.95188532862812	5.09659608732909	1920000
1570.261960029602	130	113.31020943578449	54.976621531287705	176.50991974864155	4.9404752070549875	2080000
1690.2892105579376	140	106.29844612406916	58.49379237695897	176.30797840328887	21.772712947335094	2240000
1811.227711200714	150	90.65536712730768	56.745304146231916	167.92858826555312	5.966154621215537	2400000
1930.913318157196	160	104.79573083402822	55.86345099205699	169.84333792794496	4.163712310604751	2560000
2051.925576686859	170	84.58245438414393	48.611122958872485	153.98117868974805	26.04684390372131	2720000
2171.9852454662323	180	97.26184503534809	55.099218214319926	162.5211051236838	6.682481713825837	2880000
2292.498697757721	190	82.48572856341721	48.58501722771172	146.09490196220577	4.576307314331643	3040000
2412.9708120822906	200	81.2244032750919	38.42990474175895	127.83105779904872	26.82539585698396	3200000
2533.6135506629944	210	77.10411882365005	36.86149697270557	132.90321635454893	13.063744129613042	3360000
2653.7054390907288	220	102.83776891002083	47.94259209367466	152.07876376621425	9.203411049675196	3520000
2773.9406366348267	230	108.61033046692377	56.56494035985796	170.75091791152954	22.868546427227557	3680000
2894.028087615967	240	121.56482471886673	56.19938189179643	171.22572604194283	28.480049901641905	3840000
3013.879531621933	250	120.20593425399042	66.6272970633219	192.5888095186092	24.565544802811928	4000000
3133.9917418956757	260	116.3194359482755	56.82997466101644	186.4164829030633	34.00714943744242	4160000
3254.018944501877	270	124.9031461388769	54.095998682665574	190.98891063779593	8.281714301090688	4320000
3374.6631643772125	280	130.6429184024129	62.89452289492465	212.92494339495897	28.275357949431054	4480000
3495.476806640625	290	128.89926564745488	67.61847846198202	217.38796010706574	26.42739842645824	4640000
3616.7764139175415	300	134.41803023457993	67.95500566074887	216.6491059702821	9.236962225171737	4800000
3739.837744474411	310	117.23499023381038	67.05208348712758	206.14566592499614	7.682674677926116	4960000
3861.3351843357086	320	125.69569211637717	64.64484451526629	205.91425756318495	26.401433415245265	5120000
3983.9111602306366	330	125.78399179396568	68.26423204401144	216.27423072000965	9.905296660261229	5280000
4106.921701669693	340	141.06877582843765	47.59224181901354	201.81636759173125	38.34124755393714	5440000
4230.827464580536	350	135.99162224816274	62.06126067890843	209.5339162396267	33.28959611465689	5600000
4355.615660429001	360	126.72963431259967	61.37496251199277	204.6551130777225	22.109282833291218	5760000
4479.425019264221	370	121.39553037650533	67.64814092846278	207.62617964472156	5.107919295202009	5920000
